datetime,q_committed,soc,d_da_prod,d_id_prod,d_da_bat,d_id_bat,charge,is_charging,forecasted_production,forecasted_price_DA,forecasted_price_ID,DA_price_real,DA_price_forecasted,error_x,ID_price_real,ID_price_forecasted,error_y,SMF_real,SMF_forecasted,error,forecasted_production_meteologica,prod_type,powerPlantId,real_production,x_id,x_ceza,bat_to_discharge,revenue,battery_cost,penalty,net_profit,id_costs,total_battery_usage,degradation_cost,cycle_equivalent,DA_revenue,ID_revenue,date,total_cycle,charge_used,discharge_used,id_alim,id_satis
2025-07-01 00:00:00,39.65993035760998,31.0,17.349930357609985,0.8400696423900165,22.31,0.0,0.0,-0.0,17.349930357609985,3400.0,3400.0,3200.01,3400.0,0.06590951408900944,3254.18,3400.0,0.04942601489494008,3390.0,3400.0,0.02196983802966982,17.349930357609985,RES,1920,18.19,0.0,0.0,22.31,129645.91157252828,14233.779999999999,0.0,129645.91157252828,0.0,22.31,0.0,11.155,126912.17374365553,2733.7378288727436,2025-07-01,11.155,0.0,0.0,0.0,0.0
2025-07-01 01:00:00,15.244189253610575,10.0,15.244189253610575,0.0,0.0,0.0,2.225810746389424,1.0,15.244189253610575,2480.2947433736376,2460.484988054479,3200.01,2480.2947433736376,-0.22491031485100443,3205.13,2460.484988054479,-0.23232911362269903,3390.0,3135.851344218365,-0.0749701049503348,15.244189253610575,RES,1920,17.47,0.0,0.0,0.0,48781.55805344638,1420.0672561964525,0.0,48781.55805344638,0.0,2.225810746389424,0.0,1.112905373194712,48781.55805344638,0.0,2025-07-01,1.112905373194712,0.0,0.0,0.0,0.0
2025-07-01 02:00:00,18.031047710756148,12.114520209069953,18.031047710756148,0.0,0.0,0.0,1.8289522892438512,1.0,18.031047710756148,2914.595836730587,2868.150891138275,3190.0,2914.595836730587,-0.0863335935013834,3195.36,2868.150891138275,-0.10240132844553512,3390.0,3292.443039343437,-0.02877786450046113,18.031047710756148,RES,1920,19.86,0.0,0.0,0.0,57519.04219731211,1166.8715605375771,0.0,57519.04219731211,0.0,1.8289522892438512,0.0,0.9144761446219256,57519.04219731211,0.0,2025-07-01,0.9144761446219256,0.0,0.0,0.0,0.0
2025-07-01 03:00:00,17.137857155367584,13.852024883851612,17.137857155367584,0.0,0.0,0.0,1.8521428446324144,1.0,17.137857155367584,2849.4000058775123,2758.2680645277787,3200.0,2849.4000058775123,-0.10956249816327751,3149.87,2758.2680645277787,-0.12432320555204532,3250.0,3131.3072936564495,-0.03652083272109251,17.137857155367584,RES,1920,18.99,0.0,0.0,0.0,54841.142897176265,1181.6671348754803,0.0,54841.142897176265,0.0,1.8521428446324144,0.0,0.9260714223162072,54841.142897176265,0.0,2025-07-01,0.9260714223162072,0.0,0.0,0.0,0.0
2025-07-01 04:00:00,1.0488608534513784,15.611560586252406,1.0488608534513784,3.7011391465486216,0.0,0.0,0.0,-0.0,4.195443413805514,2626.4704208251387,2706.794793330221,3154.07,2626.4704208251387,-0.1672757989438603,3310.45,2706.794793330221,-0.18234838365472328,3154.07,2978.2034736083797,-0.05575859964795345,4.195443413805514,RES,1920,4.75,0.0,0.0,0.0,15560.616639737273,0.0,0.0,15560.616639737273,0.0,0.0,0.0,0.0,3308.180552045389,12252.436087691884,2025-07-01,0.0,0.0,0.0,0.0,0.0
2025-07-01 05:00:00,5.029275812590679,15.611560586252406,5.029275812590679,0.0,0.0,0.0,0.370724187409321,-0.0,5.029275812590679,3028.3966179676836,3005.8735195658815,3054.71,3028.3966179676836,-0.008614036040185999,3088.57,3005.8735195658815,-0.026775006049439956,3054.71,3045.9388726558946,-0.002871345346728671,5.029275812590679,RES,1920,5.4,0.0,0.0,0.0,15362.979117478875,236.5220315671468,0.0,15362.979117478875,0.0,0.370724187409321,0.0,0.1853620937046605,15362.979117478875,0.0,2025-07-01,0.1853620937046605,0.0,0.0,0.0,0.0
2025-07-01 06:00:00,7.031822319884068,15.96374856429126,7.031822319884068,0.0,0.0,0.0,0.048177680115932375,-0.0,7.031822319884068,3343.8417031365675,3400.0,2909.0,3343.8417031365675,0.14948150675028105,3082.05,3400.0,0.13724617444225667,3118.88,3274.284960591106,0.049827168916760346,7.031822319884068,RES,1920,7.08,0.0,0.0,0.0,20455.571128542753,30.737359913964855,0.0,20455.571128542753,0.0,0.048177680115932375,0.0,0.024088840057966188,20455.571128542753,0.0,2025-07-01,0.024088840057966188,0.0,0.0,0.0,0.0
2025-07-01 07:00:00,8.961115476600362,16.009517360401397,8.961115476600362,0.0,0.3511154766003628,0.0,0.0,-0.0,8.961115476600362,3106.645589685771,3234.2735219378874,2527.0,3106.645589685771,0.2293809219175984,2631.84,3234.2735219378874,0.2289020312548966,3118.88,3357.3505232501197,0.07646030730586614,8.961115476600362,RES,1920,8.61,0.0,0.0,0.3511154766003628,22644.738809369115,224.01167407103145,0.0,22644.738809369115,0.0,0.3511154766003628,0.0,0.1755577383001814,22644.738809369115,0.0,2025-07-01,0.1755577383001814,0.0,0.0,0.0,0.0
2025-07-01 08:00:00,15.486152633828365,15.639922121874699,15.486152633828365,0.0,0.0,0.0,0.11384736617163504,-0.0,15.486152633828365,3323.2818387542306,3400.0,3284.7,3323.2818387542306,0.01174592466716326,3376.61,3400.0,0.02290369183228705,3350.0,3363.1162825449987,0.003915308222387753,15.486152633828365,RES,1920,15.6,0.0,0.0,0.0,50867.36555633603,72.63461961750316,0.0,50867.36555633603,0.0,0.11384736617163504,0.0,0.05692368308581752,50867.36555633603,0.0,2025-07-01,0.05692368308581752,0.0,0.0,0.0,0.0
2025-07-01 09:00:00,20.05589126632041,15.748077119737752,20.05589126632041,0.0,0.0,0.0,0.4441087336795917,1.0,20.05589126632041,3088.386513916962,3255.0987057988505,3214.84,3088.386513916962,-0.039334301577384226,3360.95,3255.0987057988505,-0.0314944566866956,3348.0,3304.102919439639,-0.013111433859128078,20.05589126632041,RES,1920,20.5,0.0,0.0,0.0,64476.481478617505,283.3413720875795,0.0,64476.481478617505,0.0,0.4441087336795917,0.0,0.22205436683979585,64476.481478617505,0.0,2025-07-01,0.22205436683979585,0.0,0.0,0.0,0.0
2025-07-01 10:00:00,33.028747332728464,16.169980416733363,33.028747332728464,0.0,0.0,0.0,0.061252667271538996,1.0,33.028747332728464,3062.865206396513,3112.829028755505,2984.99,3062.865206396513,0.02608893376410406,3024.46,3112.829028755505,0.029218117864182453,3150.0,3177.3933804523094,0.008696311254701352,33.028747332728464,RES,1920,33.09,0.0,0.0,0.0,98590.48050072113,39.07920171924188,0.0,98590.48050072113,0.0,0.061252667271538996,0.0,0.030626333635769498,98590.48050072113,0.0,2025-07-01,0.030626333635769498,0.0,0.0,0.0,0.0
2025-07-01 11:00:00,31.981604886006085,16.228170450641326,31.981604886006085,0.0,1.4416048860060862,0.0,0.0,1.0,31.981604886006085,3400.0,3400.0,3079.07,3400.0,0.1619851293268163,3128.92,3400.0,0.16532354568007246,3118.88,3287.2840600516065,0.05399504310893877,31.981604886006085,RES,1920,30.54,0.0,0.0,1.4416048860060862,98473.60015635476,919.743917271883,0.0,98473.60015635476,0.0,1.4416048860060862,0.0,0.7208024430030431,98473.60015635476,0.0,2025-07-01,0.7208024430030431,0.0,0.0,0.0,0.0
2025-07-01 12:00:00,9.330930900671687,14.710691623266499,9.330930900671687,0.0,0.0,0.0,27.399069099328308,1.0,37.32372360268675,1435.4409186870146,1535.0360578896202,1400.0,1435.4409186870146,0.025314941919296285,1482.29,1535.0360578896202,0.03558416901525362,2700.0,2722.783447727367,0.008438313973098757,37.32372360268675,RES,1920,36.73,0.0,0.0,0.0,13063.303260940362,17480.60608537146,0.0,13063.303260940362,0.0,27.399069099328308,0.0,13.699534549664154,13063.303260940362,0.0,2025-07-01,13.699534549664154,0.0,0.0,0.0,0.0
2025-07-01 13:00:00,10.823023219137703,40.73980726762839,11.015116095688512,32.2769767808623,0.0,0.0,0.0,-0.0,43.29209287655081,2298.5179228206816,2560.678510870756,2327.99,2298.5179228206816,-0.012659881347994797,2572.82,2560.678510870756,-0.0047191366396577145,3118.88,3105.7184497537887,-0.0042199604493316015,43.29209287655081,RES,1920,43.1,0.0,0.0,0.0,108238.74122525853,0.0,0.0,108238.74122525853,0.0,0.0,0.0,0.0,25195.889823920377,83042.85140133815,2025-07-01,0.0,0.0,0.0,0.0,0.0
2025-07-01 14:00:00,12.512711924623064,40.73980726762839,12.512711924623064,40.25728807537694,0.0,0.0,0.0,-0.0,50.050847698492255,2457.8819403568,2507.472516117611,2974.01,2457.8819403568,-0.1735461749097011,3017.48,2507.472516117611,-0.16901768491668173,3290.58,3100.2241425885454,-0.05784872496990037,50.050847698492255,RES,1920,52.77,0.0,0.0,0.0,158688.49201263665,0.0,0.0,158688.49201263665,0.0,0.0,0.0,0.0,37212.93039094824,121475.56162168841,2025-07-01,0.0,0.0,0.0,0.0,0.0
