datetime,q_committed,soc,d_da_prod,d_id_prod,d_da_bat,d_id_bat,charge,is_charging,forecasted_production,forecasted_price_DA,forecasted_price_ID,DA_price_real,DA_price_forecasted,error_x,ID_price_real,ID_price_forecasted,error_y,SMF_real,SMF_forecasted,error,forecasted_production_meteomatics,prod_type,powerPlantId,real_production,x_id,x_ceza,bat_to_discharge,revenue,battery_cost,penalty,net_profit,extra_income,adjustment_cost,adjustment_penalty,id_costs,total_battery_usage,degradation_cost,cycle_equivalent,date,charge_used,discharge_used,strategy
2025-07-02 18:00:00+03:00,7.0682506,61.886052,7.0682506,0.0,0.10825059999999986,0.0,0.0,0.0,7.068250554048523,3147.5366014827,3180.224754115115,2998.01,3147.5366014827,0.049875284432907147,3021.64,3180.224754115115,0.05248300727919775,3118.88,3170.731675704035,0.016625094810969056,7.068250554048523,RES,1920,6.96,0.0,0.0,0.10825059999999986,21190.685981306,0.1231817683753423,173.87455132559234,20853.14114614444,0.0,163.5471020675902,173.87455132559234,0.0,0.10825059999999986,0.0,0.05412529999999993,2025-07-02,0.0,0.0,battery_brain
2025-07-02 19:00:00+03:00,53.09539,61.533010315789475,5.7753896,0.0,47.6553896,0.0,0.0,0.0,5.775389621608907,3400.0,3400.0,3360.0,3400.0,0.17522191923967767,3351.21,3400.0,0.17941070331141193,3400.0,3400.0,0.05840730641322589,5.775389621608907,RES,1920,5.44,0.0,0.0,0.3353895999999992,178400.5104,54.22856929701917,587.2672274371956,177197.03407634978,0.0,561.9805269159922,587.2672274371956,0.0,47.6553896,0.0,23.8276948,2025-07-02,0.0,0.0,battery_brain
2025-07-02 20:00:00+03:00,2.563601,61.48711452631579,2.563601,0.0,0.04360099999999978,0.0,0.0,0.0,2.5636009736799608,3398.4058121840303,3400.0,3399.0,3398.4058121840303,-0.0001748125377962484,3368.11,3400.0,0.011308993070814899,3400.0,3399.801879123831,-5.827084593208742e-05,2.5636009736799608,RES,1920,2.52,0.0,0.0,0.04360099999999978,8713.679799,0.04961495163013673,76.34530491361126,8563.858441404152,0.0,73.4264377306063,76.34530491361126,0.0,0.04360099999999978,0.0,0.02180049999999989,2025-07-02,0.0,0.0,battery_brain
2025-07-02 21:00:00+03:00,4.9017687,61.49577905263158,4.9017687,0.0,0.0,0.0,0.008231300000000275,0.0,4.901768730174262,3231.584941867546,3234.9937455250724,3399.0,3231.584941867546,-0.049254209512342974,3376.11,3234.9937455250724,-0.04179847649363554,3400.0,3344.178562552678,-0.016418069837447664,4.901768730174262,RES,1920,4.91,0.0,0.0,0.0,16661.1118113,0.00936665561232908,0.0,16688.89211701576,27.78967237137257,0.0,0.0,0.0,0.008231300000000275,0.0,0.004115650000000137,2025-07-02,0.0,0.0,battery_brain
2025-07-02 22:00:00+03:00,1.3142667,61.49577905263158,1.3142667,4.0557333,0.0,0.0,0.0,0.0,5.257066897519539,2985.6561622696663,3054.216905554763,3275.07,2985.6561622696663,-0.08836874867722942,3341.54,3054.216905554763,-0.08598523269068674,3307.65,3210.219036145921,-0.029456249559076483,5.257066897519539,RES,1920,5.37,0.0,0.0,0.0,17856.710492451,0.0,0.0,18234.08097171356,377.370479262561,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-02,0.0,0.0,battery_brain
2025-07-02 23:00:00+03:00,0.36357937,62.0,0.36357937,0.7574107300000041,0.0,0.0,1.569747999999996,1.0,1.454317497003541,2177.9970911851765,2265.421229342039,2994.01,2177.9970911851765,-0.27254849142615545,3126.52,2265.421229342039,-0.2754176434687642,3023.2,2748.543800240149,-0.09084949714205182,1.454317497003541,RES,1920,1.6,0.0,0.0,0.0,3456.6200651333133,1.7862657070136938,0.0,3910.3130586947887,455.47925926848905,0.0,0.0,0.0,1.569747999999996,0.0,0.784873999999998,2025-07-02,0.0,0.0,battery_brain
2025-07-03 00:00:00+03:00,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2613.1394426184615,2628.8065167628342,2966.48,2613.1394426184615,-0.11911105329600685,3037.69,2628.8065167628342,-0.13460342669501033,2966.48,2848.699814206154,-0.039703684432002284,0.0,RES,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-03,0.0,0.0,battery_brain
2025-07-03 01:00:00+03:00,0.0,62.0,0.0,0.0,0.0,0.90324024,0.0,0.0,0.0,2836.4010212534154,3105.923981382193,2931.1,2836.4010212534154,-0.032308341150620715,3263.67,3105.923981382193,-0.048333936524773316,3118.88,3085.291386984051,-0.010769447050206903,0.0,RES,1920,0.0,0.0,0.0,0.0,2947.8780740808,1.0278255273501369,0.0,2946.85024855345,0.0,0.0,0.0,0.0,0.90324024,0.0,0.45162012,2025-07-03,0.0,0.0,battery_brain
2025-07-03 02:00:00+03:00,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2846.017653857529,3092.7789010963606,2900.01,2846.017653857529,-0.018617986194003292,3190.57,3092.7789010963606,-0.03065004024473352,3118.88,3099.524245073082,-0.006205995398001097,0.0,RES,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-03,0.0,0.0,battery_brain
2025-07-03 03:00:00+03:00,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.6684370249327,2752.179366549188,3115.08,2970.6684370249327,-0.046358861722674005,2912.7,2752.179366549188,-0.05511059616534882,3144.27,3095.6817406170826,-0.015452953907558005,0.0,RES,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-03,0.0,0.0,battery_brain
